host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,touchdown_prepare,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,error_x_cm,knee_torque_limit_nm,x_alignment,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n,gait_rear_x_safety_relief_cm,gait_rear_x_safety_relief_cmps,gait_sync_mps,att_enabled,att_imu_valid,att_zero_valid,att_mode,att_support_projection_mode,att_force_solution_ok,att_stance_leg_count,att_bump_request,att_roll_zero_deg,att_pitch_zero_deg,att_roll_err_deg,att_pitch_err_deg,att_roll_moment_cmd_nm,att_pitch_moment_cmd_nm,att_accel_dev_mps2,att_gyro_abs_dps,att_roll_raw_deg,att_pitch_raw_deg,att_accel_abs_mps2,ctl_chassis_mode,ctl_sys_mode,ctl_current_state,ctl_gait_running,ctl_is_zeroing,ctl_target_vx_mps,ctl_target_wz_radps,ctl_target_state,ctl_vision_vx_mps,ctl_vision_wz_radps,ctl_vision_state,ctl_vision_age_ms,ctl_vision_timeout_count,ctl_vision_rx_count,ctl_usb_rx_packet_count,ctl_vision_frame_count,ctl_auto_task_state,ctl_auto_force_stop,ctl_motion_gate_open,wheel_cmd_rpm_rf,wheel_cmd_rpm_lf,wheel_cmd_rpm_lr,wheel_cmd_rpm_rr,wheel_actual_rpm_rf,wheel_actual_rpm_lf,wheel_actual_rpm_lr,wheel_actual_rpm_rr,wheel_cmd_current_a_rf,wheel_cmd_current_a_lf,wheel_cmd_current_a_lr,wheel_cmd_current_a_rr,wheel_actual_current_a_rf,wheel_actual_current_a_lf,wheel_actual_current_a_lr,wheel_actual_current_a_rr,wheel_torque_limit_nm,wheel_fdcan1_rx_count,wheel_fdcan2_rx_count,wheel_feedback_ok_rf,wheel_feedback_ok_lf,wheel_feedback_ok_lr,wheel_feedback_ok_rr
1784125083.669,131744000,185,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.9876708984375,601.9876708984375,601.9876708984375,601.9876708984375,379.0740966796875,397.7333984375,366.7523498535156,387.5859069824219,1.192626953125,1.099853515625,1.26220703125,1.162109375,1.280517578125,1.121826171875,1.2646484375,1.0986328125,1.0,262215.0,264071.0,1,1,1,1
1784125083.744,131805000,189,1,0,0,10.0,25.0,10.0,25.0,9.177746772766113,25.538536071777344,-0.5385369062423706,32.12516784667969,48.78462600708008,0.0,0.0,0.0,0.0,0.949999988079071,0.0,-0.9151875972747803,0.8222527503967285,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125083.761,131821000,190,1,1,0,10.0,25.0,10.0,25.0,9.075472831726074,25.22478485107422,-0.2247840166091919,46.11866760253906,53.01961135864258,0.0,0.0,0.0,0.0,0.949999988079071,0.0,1.3380074501037598,0.9245261549949646,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125083.781,131838000,191,1,2,0,10.0,25.0,10.0,25.0,9.040721893310547,25.011384963989258,-0.01138448715209961,51.73537826538086,52.1018180847168,0.0,0.0,0.0,0.0,0.949999988079071,0.0,-1.51169753074646,0.959277868270874,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125083.800,131858000,192,1,3,0,10.0,25.0,10.0,25.0,9.196383476257324,25.469741821289062,-0.46974122524261475,40.97434616088867,55.75386428833008,0.0,0.0,0.0,0.0,0.949999988079071,0.0,1.1841895580291748,0.803615927696228,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125083.821,131878000,193,2,255,0,,,,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.02705450914800167,-1.6028856039047241,0.3659783601760864,1.0,-0.0,0.09749172627925873,0.09749172627925873,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125083.845,131900000,194,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.1355785131454468,-0.04963026940822601,0.04040825366973877,-2.0617988109588623,0.0,-0.12085913121700287,0.050528526306152344,0.020829664543271065,-1.095170259475708,-2.11142897605896,9.759471893310547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125083.868,131923000,195,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.20000000298023224,-0.0,1.0,0.20000000298023224,-0.0,1.0,22.0,1.0,3891.0,3581.0,3911.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1784125083.893,131946000,196,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.9876708984375,601.9876708984375,601.9876708984375,601.9876708984375,357.35284423828125,517.1953735351562,240.9581756591797,567.3683471679688,1.26708984375,0.419921875,1.878662109375,0.22216796875,0.6298828125,0.4443359375,0.906982421875,0.540771484375,1.0,262621.0,264479.0,1,1,1,1
1784125083.979,132044000,200,1,0,1,10.143632888793945,23.76069450378418,10.143632888793945,23.76069450378418,9.8284273147583,24.772846221923828,-1.0121524333953857,-10.459784507751465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33492568135261536,0.31520500779151917,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125083.992,132056000,201,1,1,1,9.995434761047363,23.532438278198242,9.995434761047363,23.532438278198242,9.655591011047363,24.399112701416016,-0.8666753768920898,-14.379077911376953,0.0,0.0,-4.507077217102051,0.0,0.0,0.0,0.0,-0.44658970832824707,0.3398433327674866,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.005,132069000,202,1,2,0,9.708641052246094,25.0,9.708641052246094,25.0,7.849527359008789,25.863037109375,-0.8630365133285522,99.19589233398438,128.31983947753906,0.0,0.0,0.0,1.0,1.0,0.0,-2.7598047256469727,1.8591135740280151,18.0,0.4168895184993744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.021,132083000,203,1,3,0,9.85494327545166,25.0,9.85494327545166,25.0,8.239785194396973,26.007226943969727,-1.0072261095046997,81.21159362792969,113.1950912475586,0.0,0.0,0.0,1.0,1.0,0.0,2.2593045234680176,1.6151584386825562,18.0,0.3428910970687866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.035,132098000,204,2,255,0,,,,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.04078494384884834,-1.786097526550293,0.4316905736923218,1.0,0.0,0.0,0.24692793190479279,-0.0,0.0,0.0,0.047605112195014954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.053,132113000,205,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,-1.1355785131454468,-0.04963026940822601,0.5329910516738892,-1.6006388664245605,0.0,-0.147011399269104,0.20551776885986328,0.15678252279758453,-0.6025874614715576,-1.6502691507339478,9.604482650756836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.070,132129000,206,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.20000000298023224,-0.0,1.0,0.20000000298023224,-0.0,1.0,14.0,1.0,3902.0,3590.0,3922.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1784125084.091,132148000,207,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.9876708984375,601.9876708984375,601.9876708984375,601.9876708984375,542.6578369140625,534.4854125976562,460.2261657714844,522.64306640625,0.323486328125,0.382080078125,0.765380859375,0.40771484375,0.279541015625,0.42724609375,0.8349609375,0.377197265625,1.0,263025.0,264886.0,1,1,1,1
1784125084.184,132237000,211,1,0,1,10.761353492736816,23.631858825683594,10.761353492736816,23.631858825683594,10.461723327636719,22.913599014282227,0.7182598114013672,7.623256683349609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2320127934217453,0.2996303141117096,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.210,132262000,212,1,1,1,10.489076614379883,23.74291229248047,10.489076614379883,23.74291229248047,10.052083015441895,22.829923629760742,0.912986695766449,12.200849533081055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3735601603984833,0.43699294328689575,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.237,132288000,213,1,2,0,8.8627347946167,25.0,8.8627347946167,25.0,6.776189804077148,26.19287872314453,-1.1928796768188477,87.96617126464844,126.24746704101562,0.0,0.0,0.0,1.0,1.0,0.0,-2.332454204559326,2.0865447521209717,18.0,0.5316521525382996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.239,132315000,214,1,3,0,9.156524658203125,25.0,9.156524658203125,25.0,7.1956048011779785,25.821855545043945,-0.8218556642532349,85.56059265136719,110.36781311035156,0.0,0.0,0.0,1.0,1.0,0.0,2.3243443965911865,1.9609198570251465,18.0,0.4535437524318695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.269,132335000,215,2,255,0,,,,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,1.1872437000274658,-1.6710965633392334,0.3902176022529602,1.0,0.0,0.0,0.08826597034931183,-0.0,0.0,0.0,0.047605112195014954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.282,132347000,216,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,-1.1355785131454468,-0.04963026940822601,2.483917236328125,-1.361953854560852,0.11040829122066498,-0.11942807585000992,1.5008087158203125,0.09973713755607605,1.3483388423919678,-1.4115841388702393,11.310809135437012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.296,132359000,217,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.20000000298023224,-0.0,1.0,0.20000000298023224,-0.0,1.0,11.0,1.0,3914.0,3601.0,3934.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1784125084.313,132374000,218,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.9876708984375,601.9876708984375,601.9876708984375,601.9876708984375,404.97381591796875,518.0025634765625,459.70556640625,341.0230407714844,1.1181640625,0.374755859375,0.784912109375,1.2109375,0.958251953125,0.555419921875,0.771484375,1.11083984375,1.0,263479.0,265343.0,1,1,1,1
1784125084.390,132446000,222,1,0,12,11.100401878356934,25.0,11.100401878356934,25.0,9.51005744934082,25.661712646484375,-0.6617128849029541,16.487812042236328,50.059200286865234,0.0,0.0,0.0,0.6207638382911682,0.9810382127761841,0.08120066672563553,-0.3732942044734955,1.5903443098068237,18.0,0.1762152910232544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.414,132468000,223,1,1,12,10.52128791809082,25.0,10.52128791809082,25.0,9.60972785949707,24.711238861083984,0.2887606620788574,63.47884750366211,59.58597946166992,0.0,0.0,0.0,0.8409402370452881,0.9920470118522644,0.25489193201065063,1.8950010538101196,0.9115591645240784,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.438,132492000,224,1,2,1,8.254117012023926,24.946016311645508,8.254117012023926,24.946016311645508,6.917789459228516,25.784011840820312,-0.8379966020584106,-22.045255661010742,0.0,0.0,-0.5600312948226929,0.0,0.0,0.0,0.0,0.7256038784980774,1.3363271951675415,18.0,0.4701494872570038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.465,132517000,225,1,3,1,8.842316627502441,24.847761154174805,8.842316627502441,24.847761154174805,7.918290615081787,25.091398239135742,-0.24363696575164795,-3.6807775497436523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15517346560955048,0.9240254759788513,18.0,0.3740287125110626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.467,132543000,226,2,255,0,,,,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,2.503575086593628,-1.002501130104065,0.6911529898643494,1.0,-0.0,0.7129655480384827,0.0,0.0,0.0,0.0,0.047605112195014954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.498,132563000,227,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,-1.1355785131454468,-0.04963026940822601,0.09410607814788818,-0.7129831910133362,0.26383090019226074,-0.07368230819702148,0.5745325088500977,0.4985077679157257,-1.0414724349975586,-0.7626134753227234,9.235467910766602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.511,132576000,228,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.20000000298023224,-0.0,1.0,0.20000000298023224,-0.0,1.0,11.0,1.0,3925.0,3611.0,3945.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1784125084.524,132588000,229,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.9876708984375,601.9876708984375,601.9876708984375,601.9876708984375,526.4103393554688,489.7242431640625,796.1156005859375,331.5918273925781,0.364990234375,0.621337890625,-1.016845703125,1.46240234375,0.384521484375,0.291748046875,-1.0888671875,1.48681640625,1.0,263909.0,265776.0,1,1,1,1
1784125084.599,132655000,233,1,0,0,10.321084976196289,25.0,10.321084976196289,25.0,8.594610214233398,25.895267486572266,-0.8952677249908447,83.87411499023438,114.07328033447266,0.0,0.0,0.0,1.0,1.0,0.04126468300819397,-2.3550002574920654,1.7264738082885742,18.0,0.37979230284690857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.621,132676000,234,1,1,4,9.381600379943848,25.0,9.381600379943848,25.0,7.872377872467041,26.31929588317871,-1.3192951679229736,85.47278594970703,131.95556640625,0.0,0.0,0.0,1.0,1.0,0.1295313835144043,2.364161729812622,1.509222388267517,18.0,0.31680646538734436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.643,132699000,235,1,2,1,9.147637367248535,22.54111099243164,9.147637367248535,22.54111099243164,8.050464630126953,22.628936767578125,-0.0878259539604187,0.766322135925293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02579968422651291,1.097172498703003,18.0,0.14509925246238708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.668,132721000,236,1,3,1,10.20956039428711,22.75372314453125,10.20956039428711,22.75372314453125,9.61902141571045,22.621213912963867,0.13250857591629028,1.859365463256836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03552159667015076,0.5905389785766602,18.0,0.11543412506580353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.694,132746000,237,2,255,0,,,,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,-0.5235474109649658,-1.3160346746444702,0.26844167709350586,1.0,-0.0,0.08659641444683075,0.0,0.0,0.0,0.0,0.047605112195014954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.695,132772000,238,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,-1.1355785131454468,-0.04963026940822601,-4.175704002380371,-2.5047829151153564,-0.0446915365755558,-0.0787123441696167,0.3032054901123047,0.34218356013298035,-5.311282634735107,-2.554413080215454,9.506794929504395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.733,132791000,239,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.20000000298023224,-0.0,1.0,0.20000000298023224,-0.0,1.0,10.0,1.0,3936.0,3621.0,3956.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1784125084.752,132811000,240,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.9876708984375,601.9876708984375,601.9876708984375,601.9876708984375,514.8225708007812,154.03604125976562,969.1430053710938,107.73341369628906,0.43212890625,2.374267578125,-1.949462890625,2.60009765625,0.26123046875,1.375732421875,-1.624755859375,2.408447265625,1.0,264355.0,266226.0,1,1,1,1
1784125084.837,132893000,244,1,0,0,8.65812873840332,25.0,8.65812873840332,25.0,7.58717155456543,25.97196388244629,-0.9719640016555786,78.93760681152344,109.05427551269531,0.0,0.0,0.0,1.0,1.0,0.016341377049684525,-2.2295706272125244,1.0709569454193115,18.0,0.25585615634918213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.860,132915000,245,1,1,4,7.537992000579834,25.0,7.537992000579834,25.0,6.398031711578369,26.448991775512695,-1.4489918947219849,76.54102325439453,122.98968505859375,0.0,0.0,0.0,1.0,1.0,0.05129619687795639,2.0717341899871826,1.139959692955017,18.0,0.17940515279769897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.882,132938000,246,1,2,12,10.453203201293945,25.0,10.453203201293945,25.0,10.416080474853516,23.083240509033203,1.9167602062225342,200.122802734375,62.020164489746094,63.30442810058594,0.0,0.0,0.006177792325615883,0.9503088593482971,0.3799999952316284,-6.391609191894531,0.037122517824172974,18.0,0.029039517045021057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.904,132960000,247,1,3,0,11.509145736694336,25.0,11.509145736694336,25.0,11.416157722473145,25.858766555786133,-0.8587658405303955,13.67873764038086,55.75386428833008,0.0,0.0,0.0,0.14357790350914001,0.9571788907051086,0.0,0.4154013991355896,0.09298846125602722,18.0,0.023102471604943275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.926,132983000,248,2,255,0,,,,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,-3.727903127670288,-2.4802467823028564,0.37326788902282715,0.3781794309616089,0.9144264459609985,-0.0,1.4626160860061646,-0.0,0.0,0.0,0.047605112195014954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.949,133004000,249,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,-1.1355785131454468,-0.04963026940822601,-5.101743221282959,-2.3972795009613037,-0.9281842708587646,-0.47905233502388,0.7058830261230469,0.7311623096466064,-6.237321853637695,-2.4469096660614014,10.515883445739746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125084.973,133027000,250,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.20000000298023224,-0.0,1.0,0.20000000298023224,-0.0,1.0,21.0,1.0,3947.0,3631.0,3967.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1784125084.998,133051000,251,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.9876708984375,601.9876708984375,601.9876708984375,601.9876708984375,474.2528076171875,547.7303466796875,191.93515014648438,906.814453125,0.631103515625,0.367431640625,2.20458984375,-1.5673828125,-0.738525390625,0.4638671875,3.486328125,-0.162353515625,1.0,264836.0,266710.0,1,1,1,1
1784125085.072,133135000,255,1,0,1,8.928424835205078,23.410402297973633,8.928424835205078,23.410402297973633,8.227839469909668,24.701244354248047,-1.290842890739441,-11.989411354064941,0.0,0.0,0.0,0.0,0.0,0.0,0.008013734593987465,0.391547292470932,0.7005855441093445,18.0,0.08876504749059677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125085.086,133149000,0,1,1,1,7.960160732269287,23.095979690551758,7.960160732269287,23.095979690551758,6.473945617675781,24.304399490356445,-1.2084200382232666,-20.72937774658203,0.0,0.0,-7.481526851654053,0.0,0.0,0.0,0.025155410170555115,-0.7008230090141296,1.4862149953842163,18.0,0.08489483594894409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125085.104,133164000,1,1,2,12,9.583673477172852,25.0,9.583673477172852,25.0,8.452339172363281,27.057144165039062,-2.0571441650390625,61.47831726074219,135.1753692626953,0.0,0.0,0.0,1.0,1.0,0.2670644521713257,-1.6789765357971191,1.1313341856002808,18.0,0.0866565853357315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125085.121,133181000,2,1,3,0,10.520438194274902,25.0,10.520438194274902,25.0,9.43768310546875,25.977527618408203,-0.9775280952453613,78.49478149414062,113.17317962646484,0.0,0.0,0.0,1.0,1.0,0.0,2.2655885219573975,1.0827548503875732,18.0,0.006702170707285404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125085.140,133198000,3,2,255,0,,,,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,-0.6397778987884521,-2.358262062072754,0.6402530074119568,1.0,0.0,0.0,0.5786159038543701,-0.0,0.0,0.0,0.047605112195014954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125085.159,133217000,4,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,-1.1355785131454468,-0.04963026940822601,5.504624366760254,-2.8275225162506104,0.0,-0.32427844405174255,0.7476310729980469,0.7270792126655579,4.369045734405518,-2.877152681350708,10.557631492614746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784125085.180,133237000,5,4,253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.20000000298023224,-0.0,1.0,0.20000000298023224,-0.0,1.0,18.0,1.0,3957.0,3640.0,3977.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1784125085.203,133258000,6,5,252,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.9876708984375,601.9876708984375,601.9876708984375,601.9876708984375,630.0863037109375,479.27593994140625,441.3210754394531,936.1782836914062,-0.172119140625,0.625,0.8642578125,-1.84326171875,-0.32470703125,0.650634765625,0.56396484375,-2.025146484375,1.0,265252.0,267129.0,1,1,1,1
