[INFO] [launch]: All log files can be found below /home/hyper/program/2026_Gsing-second_ROS/logs/ros/2026-07-14-07-33-16-856679-hyper-Ubuntu-68938
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [cmd_vel_chassis_serial.py-1]: process started with pid [69037]
[cmd_vel_chassis_serial.py-1] [INFO] [1783985607.906397032] [cmd_vel_chassis_serial]: send source=cmd_vel vx=0.350 wz=-0.067
[cmd_vel_chassis_serial.py-1] [INFO] [1783985608.181510735] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-0.11 stride=3.46 lift=2.66 roll=-0.9 pitch=-0.8 comp=0.10 | L0 ST ty/ay=25.0/25.4 ey=-0.4 Fy=+36 sag=0.00 tauK=-1.0 ; L1 ST ty/ay=25.0/25.4 ey=-0.4 Fy=+40 sag=0.00 tauK=+1.1 ; L2 ST ty/ay=25.0/25.1 ey=-0.1 Fy=+47 sag=0.00 tauK=-1.3 ; L3 ST ty/ay=25.0/25.5 ey=-0.5 Fy=+39 sag=0.00 tauK=+1.1
[cmd_vel_chassis_serial.py-1] [INFO] [1783985608.711033114] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=+0.00 stride=3.45 lift=2.65 roll=-0.9 pitch=-1.9 comp=0.33 | L0 SW ty/ay=23.1/23.6 ey=-0.5 Fy=-3 sag=0.00 tauK=+0.1 ; L1 SW ty/ay=23.5/22.7 ey=+0.8 Fy=+11 sag=0.00 tauK=+0.3 ; L2 ST ty/ay=25.0/26.0 ey=-1.0 Fy=+96 sag=0.00 tauK=-2.6 ; L3 ST ty/ay=24.9/25.8 ey=-0.8 Fy=+87 sag=0.00 tauK=+2.5
[cmd_vel_chassis_serial.py-1] [INFO] [1783985608.906425945] [cmd_vel_chassis_serial]: send source=cmd_vel vx=0.350 wz=-0.023
[cmd_vel_chassis_serial.py-1] [INFO] [1783985608.943700266] [cmd_vel_chassis_serial]: 收到 /cmd_vel: vx=0.350 wz=-0.023
[cmd_vel_chassis_serial.py-1] [INFO] [1783985609.231556864] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=+0.00 stride=3.45 lift=2.65 roll=+0.6 pitch=-3.0 comp=0.64 | L0 ST ty/ay=24.8/25.5 ey=-0.7 Fy=+92 sag=0.00 tauK=-2.7 ; L1 ST|RES ty/ay=25.2/27.0 ey=-1.8 Fy=+73 sag=0.33 tauK=+1.7 ; L2 SW ty/ay=23.5/21.5 ey=+2.0 Fy=+25 sag=0.00 tauK=-0.7 ; L3 SW ty/ay=22.6/22.8 ey=-0.2 Fy=-3 sag=0.00 tauK=-0.1
[cmd_vel_chassis_serial.py-1] [INFO] [1783985609.757204718] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-0.25 stride=3.47 lift=2.66 roll=-0.9 pitch=-3.6 comp=0.81 | L0 SW ty/ay=22.4/22.2 ey=+0.2 Fy=+2 sag=0.00 tauK=-0.0 ; L1 SW ty/ay=22.3/21.8 ey=+0.5 Fy=+9 sag=0.04 tauK=+0.2 ; L2 ST|RES ty/ay=25.5/27.2 ey=-1.6 Fy=+79 sag=0.51 tauK=-1.6 ; L3 ST ty/ay=24.7/25.6 ey=-0.9 Fy=+87 sag=0.04 tauK=+2.4
[cmd_vel_chassis_serial.py-1] [INFO] [1783985609.906465528] [cmd_vel_chassis_serial]: send source=cmd_vel vx=0.350 wz=-1.349
[cmd_vel_chassis_serial.py-1] [INFO] [1783985609.945757646] [cmd_vel_chassis_serial]: 收到 /cmd_vel: vx=0.350 wz=-1.349
[cmd_vel_chassis_serial.py-1] [INFO] [1783985610.247613243] [cmd_vel_chassis_serial]: send source=stop vx=0.000 wz=0.000
[cmd_vel_chassis_serial.py-1] [INFO] [1783985610.261170217] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-1.15 stride=3.55 lift=2.72 roll=-1.1 pitch=+0.6 comp=0.16 | L0 ST ty/ay=24.8/24.7 ey=+0.1 Fy=+46 sag=0.00 tauK=-1.4 ; L1 ST ty/ay=25.1/25.8 ey=-0.8 Fy=+13 sag=0.00 tauK=+0.2 ; L2 ST ty/ay=25.0/24.8 ey=+0.2 Fy=+53 sag=0.00 tauK=-1.5 ; L3 ST ty/ay=25.0/25.7 ey=-0.7 Fy=+26 sag=0.00 tauK=+0.6
[cmd_vel_chassis_serial.py-1] [INFO] [1783985610.784312361] [cmd_vel_chassis_serial]: [LEG_DEBUG] vx=+0.35 wz=-1.15 stride=3.55 lift=2.72 roll=-0.8 pitch=+0.1 comp=0.11 | L0 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+35 sag=0.00 tauK=-1.0 ; L1 ST ty/ay=25.0/25.3 ey=-0.3 Fy=+37 sag=0.00 tauK=+1.0 ; L2 ST ty/ay=25.0/25.0 ey=+0.0 Fy=+47 sag=0.00 tauK=-1.4 ; L3 ST ty/ay=25.0/25.5 ey=-0.5 Fy=+36 sag=0.00 tauK=+1.0
