host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,stance_takeoff_release,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,error_x_cm,knee_torque_limit_nm,x_alignment,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n,gait_rear_x_safety_relief_cm,gait_rear_x_safety_relief_cmps,gait_sync_mps,att_enabled,att_imu_valid,att_zero_valid,att_mode,att_support_projection_mode,att_force_solution_ok,att_stance_leg_count,att_bump_request,att_roll_zero_deg,att_pitch_zero_deg,att_roll_err_deg,att_pitch_err_deg,att_roll_moment_cmd_nm,att_pitch_moment_cmd_nm,att_accel_dev_mps2,att_gyro_abs_dps,att_roll_raw_deg,att_pitch_raw_deg,att_accel_abs_mps2
1784058277.290,224586000,149,1,3,0,10.0,25.0,10.0,25.0,9.413837432861328,25.499492645263672,-0.499492883682251,34.90831756591797,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0181256532669067,0.586161732673645,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058277.302,224599000,150,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.010695408098399639,-0.03317029029130936,0.04012618958950043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784058277.316,224614000,151,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.4253249168395996,0.13703157007694244,0.027408957481384277,-0.0314020961523056,0.0,0.0,0.0072174072265625,0.012053852900862694,-1.3979159593582153,0.10562947392463684,9.817217826843262
1784058277.424,224712000,156,1,0,0,10.0,25.0,10.0,25.0,9.261920928955078,25.334028244018555,-0.33402740955352783,33.72802734375,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9742113351821899,0.7380783557891846,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058277.456,224738000,157,1,1,0,10.0,25.0,10.0,25.0,9.26866626739502,25.133068084716797,-0.13306736946105957,43.6042366027832,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.28009033203125,0.7313333749771118,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058277.456,224758000,158,1,2,0,10.0,25.0,10.0,25.0,9.120884895324707,24.97842025756836,0.021579861640930176,47.39957046508789,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.387850046157837,0.8791141510009766,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058277.456,224770000,159,1,3,0,10.0,25.0,10.0,25.0,9.412988662719727,25.49990463256836,-0.49990415573120117,34.944580078125,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.019284963607788,0.5870110988616943,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058277.482,224785000,160,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.01939937099814415,-0.03439762443304062,0.04013567790389061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784058277.498,224800000,161,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.4253249168395996,0.13703157007694244,0.0042945146560668945,-0.016854122281074524,0.0,0.0,0.04326629638671875,0.0067093693651258945,-1.4210304021835327,0.12017744779586792,9.853266716003418
1784058277.603,224898000,166,1,0,0,10.0,25.0,10.0,25.0,9.263949394226074,25.333850860595703,-0.33385157585144043,33.748504638671875,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9747118353843689,0.7360495328903198,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058277.639,224923000,167,1,1,0,10.0,25.0,10.0,25.0,9.269702911376953,25.13212013244629,-0.13211965560913086,43.54509735107422,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.2780961990356445,0.7302969694137573,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058277.639,224950000,168,1,2,0,10.0,25.0,10.0,25.0,9.122944831848145,24.976757049560547,0.023242831230163574,47.52722930908203,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3922637701034546,0.8770548105239868,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058277.674,224970000,169,1,3,0,10.0,25.0,10.0,25.0,9.413360595703125,25.500181198120117,-0.5001813173294067,34.91172409057617,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0182558298110962,0.5866385698318481,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058277.680,224983000,170,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.02348238416016102,-0.029776059091091156,0.040101733058691025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784058277.709,224998000,171,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.4253249168395996,0.13703157007694244,0.0009399652481079102,-0.010167151689529419,0.0,0.0,0.021780967712402344,0.008819165639579296,-1.4243849515914917,0.12686441838741302,9.831781387329102
1784058277.802,225098000,176,1,0,0,10.0,25.0,10.0,25.0,9.26429271697998,25.33414077758789,-0.3341406583786011,33.7673454284668,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9760719537734985,0.7357068061828613,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058277.838,225124000,177,1,1,0,10.0,25.0,10.0,25.0,9.270785331726074,25.131288528442383,-0.13128817081451416,43.62359619140625,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.280557632446289,0.7292136549949646,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058277.839,225150000,178,1,2,0,10.0,25.0,10.0,25.0,9.124977111816406,24.976402282714844,0.02359747886657715,47.41714859008789,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.388749122619629,0.875022292137146,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058277.864,225170000,179,1,3,0,10.0,25.0,10.0,25.0,9.41425609588623,25.499900817871094,-0.4999011754989624,34.878292083740234,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.017319917678833,0.5857430696487427,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058277.886,225182000,180,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.03210834413766861,-0.01761285588145256,0.0401182547211647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784058277.906,225196000,181,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.4253249168395996,0.13703157007694244,0.013406157493591309,-0.01976487785577774,0.0,0.0,0.006221771240234375,0.01246784720569849,-1.4119187593460083,0.1172666922211647,9.803778648376465
1784058277.991,225285000,186,1,0,0,10.0,25.0,10.0,25.0,9.260172843933105,25.33612823486328,-0.33612847328186035,33.71580123901367,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9734883904457092,0.7398262619972229,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058278.023,225308000,187,1,1,0,10.0,25.0,10.0,25.0,9.269824981689453,25.131988525390625,-0.131988525390625,43.40091323852539,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.2736847400665283,0.7301747798919678,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058278.042,225334000,188,1,2,0,10.0,25.0,10.0,25.0,9.12442684173584,24.97626304626465,0.023737549781799316,47.56055450439453,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3934996128082275,0.8755720853805542,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058278.042,225360000,189,1,3,0,10.0,25.0,10.0,25.0,9.412052154541016,25.500669479370117,-0.5006700754165649,34.926902770996094,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.018673300743103,0.587946891784668,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058278.080,225380000,190,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.03583631291985512,-0.014072605408728123,0.04014723747968674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784058278.088,225393000,191,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.4253249168395996,0.13703157007694244,0.026267409324645996,-0.029585957527160645,0.0,0.0,0.10757255554199219,0.011026350781321526,-1.3990575075149536,0.1074456125497818,9.917572975158691
1784058278.174,225474000,196,1,0,0,10.0,25.0,10.0,25.0,9.26166820526123,25.33463478088379,-0.3346353769302368,33.56626510620117,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9684088230133057,0.7383309602737427,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058278.199,225496000,197,1,1,0,10.0,25.0,10.0,25.0,9.269754409790039,25.132137298583984,-0.13213753700256348,43.49258804321289,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.2763986587524414,0.7302448153495789,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058278.228,225521000,198,1,2,0,10.0,25.0,10.0,25.0,9.122185707092285,24.978424072265625,0.021576881408691406,47.37124252319336,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3867599964141846,0.8778132200241089,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058278.241,225547000,199,1,3,0,10.0,25.0,10.0,25.0,9.416097640991211,25.497394561767578,-0.4973948001861572,34.99362564086914,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0206689834594727,0.5839020013809204,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058278.267,225567000,200,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.029876433312892914,-0.012350060977041721,0.04010241851210594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784058278.289,225580000,201,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.4253249168395996,0.13703157007694244,0.06291353702545166,-0.02261701226234436,0.0,0.0,0.15083026885986328,0.00725468248128891,-1.362411379814148,0.11441455781459808,9.960830688476562
1784058278.383,225672000,206,1,0,0,10.0,25.0,10.0,25.0,9.260656356811523,25.33405113220215,-0.334051251411438,33.676876068115234,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9726723432540894,0.7393426895141602,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058278.408,225697000,207,1,1,0,10.0,25.0,10.0,25.0,9.269402503967285,25.132707595825195,-0.13270676136016846,43.456241607666016,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.2755436897277832,0.7305964827537537,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058278.409,225724000,208,1,2,0,10.0,25.0,10.0,25.0,9.120231628417969,24.97871208190918,0.02128779888153076,47.3924674987793,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3875902891159058,0.8797675371170044,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058278.440,225744000,209,1,3,0,10.0,25.0,10.0,25.0,9.412744522094727,25.499052047729492,-0.4990518093109131,34.979095458984375,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0202715396881104,0.5872547626495361,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058278.441,225757000,210,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.03304319456219673,-0.012504915706813335,0.040125224739313126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784058278.467,225772000,211,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.4253249168395996,0.13703157007694244,0.048813819885253906,-0.0051687657833099365,0.0,0.0,0.028711318969726562,0.011627035215497017,-1.3765110969543457,0.1318628042936325,9.838711738586426
1784058278.579,225874000,216,1,0,0,10.0,25.0,10.0,25.0,9.26163387298584,25.334590911865234,-0.3345906734466553,33.71028518676758,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9735497236251831,0.7383659482002258,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058278.595,225901000,217,1,1,0,10.0,25.0,10.0,25.0,9.270179748535156,25.132509231567383,-0.13251006603240967,43.60029602050781,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.280049204826355,0.7298201322555542,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058278.613,225921000,218,1,2,0,10.0,25.0,10.0,25.0,9.121450424194336,24.977388381958008,0.022611021995544434,47.49580383300781,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3910822868347168,0.878549337387085,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058278.636,225934000,219,1,3,0,10.0,25.0,10.0,25.0,9.412845611572266,25.499099731445312,-0.4990994930267334,35.03257369995117,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0217503309249878,0.587153434753418,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058278.656,225949000,220,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.01836458593606949,-0.007229105103760958,0.040038757026195526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784058278.665,225966000,221,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.4253249168395996,0.13703157007694244,0.001631617546081543,-0.0001760423183441162,0.0,0.0,0.18598651885986328,0.004897870123386383,-1.423693299293518,0.13685552775859833,9.995986938476562
1784058278.784,226072000,226,1,0,0,10.0,25.0,10.0,25.0,9.262614250183105,25.335233688354492,-0.3352344036102295,33.72583770751953,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9741433262825012,0.7373846769332886,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058278.784,226099000,227,1,1,0,10.0,25.0,10.0,25.0,9.269402503967285,25.132707595825195,-0.13270676136016846,43.572933197021484,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.2793420553207397,0.7305964827537537,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058278.809,226119000,228,1,2,0,10.0,25.0,10.0,25.0,9.120847702026367,24.978483200073242,0.021517276763916016,47.45001220703125,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3895771503448486,0.8791513442993164,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058278.825,226131000,229,1,3,0,10.0,25.0,10.0,25.0,9.411991119384766,25.500652313232422,-0.5006521940231323,34.81623458862305,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0149736404418945,0.5880087614059448,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058278.840,226146000,230,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.022678468376398087,-0.013037224300205708,0.04005906730890274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784058278.859,226161000,231,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.4253249168395996,0.13703157007694244,0.0007578134536743164,0.0036202967166900635,0.0,0.0,0.08686065673828125,0.004736997187137604,-1.4245671033859253,0.1406518667936325,9.89686107635498
1784058278.968,226261000,236,1,0,0,10.0,25.0,10.0,25.0,9.2632417678833,25.335004806518555,-0.33500492572784424,33.863624572753906,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9788572788238525,0.7367573976516724,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058278.997,226286000,237,1,1,0,10.0,25.0,10.0,25.0,9.270416259765625,25.131807327270508,-0.13180673122406006,43.581356048583984,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.279520869255066,0.729583203792572,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058279.002,226314000,238,1,2,0,10.0,25.0,10.0,25.0,9.123080253601074,24.976612091064453,0.02338886260986328,47.39947509765625,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3877818584442139,0.876919150352478,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058279.036,226335000,239,1,3,0,10.0,25.0,10.0,25.0,9.41268539428711,25.500530242919922,-0.5005300045013428,34.934627532958984,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0188398361206055,0.5873136520385742,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058279.043,226348000,240,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.02290450595319271,-0.017389599233865738,0.04006025195121765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784058279.058,226363000,241,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.4253249168395996,0.13703157007694244,-0.016606926918029785,-0.010401546955108643,0.0,0.0,0.008240699768066406,0.005016161594539881,-1.4419318437576294,0.1266300231218338,9.818241119384766
1784058279.170,226458000,246,1,0,0,10.0,25.0,10.0,25.0,9.264283180236816,25.334056854248047,-0.3340572118759155,33.456825256347656,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9659578800201416,0.7357157468795776,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058279.218,226482000,247,1,1,0,10.0,25.0,10.0,25.0,9.269620895385742,25.13214683532715,-0.13214647769927979,43.57417297363281,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.279166340827942,0.7303789258003235,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058279.222,226508000,248,1,2,0,10.0,25.0,10.0,25.0,9.124037742614746,24.97591781616211,0.024081766605377197,47.598724365234375,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3947467803955078,0.8759617805480957,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058279.222,226535000,249,1,3,0,10.0,25.0,10.0,25.0,9.412877082824707,25.500370025634766,-0.5003690719604492,34.877498626708984,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.016899824142456,0.5871221423149109,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058279.259,226556000,250,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.027574699372053146,-0.012593163177371025,0.040087271481752396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784058279.272,226570000,251,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.4253249168395996,0.13703157007694244,0.012643218040466309,-0.013733141124248505,0.0,0.0,0.04897499084472656,0.005454304628074169,-1.4126816987991333,0.12329842895269394,9.761025428771973
1784058279.375,226667000,0,1,0,0,10.0,25.0,10.0,25.0,9.259746551513672,25.337182998657227,-0.33718347549438477,33.63996887207031,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9715924859046936,0.740253210067749,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058279.375,226693000,1,1,1,0,10.0,25.0,10.0,25.0,9.269148826599121,25.13197898864746,-0.1319795846939087,43.829105377197266,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.2873660326004028,0.7308505773544312,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058279.413,226712000,2,1,2,0,10.0,25.0,10.0,25.0,9.121671676635742,24.978092193603516,0.021907687187194824,47.497108459472656,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3912016153335571,0.8783280849456787,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058279.431,226732000,3,1,3,0,10.0,25.0,10.0,25.0,9.412721633911133,25.500465393066406,-0.5004644393920898,34.80809783935547,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.014929175376892,0.587277889251709,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058279.450,226750000,4,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.03436564654111862,-0.005557269789278507,0.04013542830944061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784058279.473,226771000,5,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.4253249168395996,0.13703157007694244,0.04408407211303711,-0.012175001204013824,0.0,0.0,0.17869186401367188,0.0014241341268643737,-1.3812408447265625,0.12485656887292862,9.988692283630371
1784058279.583,226891000,10,1,0,0,10.0,25.0,10.0,25.0,9.260578155517578,25.3377742767334,-0.33777356147766113,33.70719909667969,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9739896059036255,0.7394209504127502,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058279.596,226904000,11,1,1,0,10.0,25.0,10.0,25.0,9.269169807434082,25.131929397583008,-0.1319289207458496,43.73872756958008,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.2845649719238281,0.7308297157287598,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058279.616,226917000,12,1,2,0,10.0,25.0,10.0,25.0,9.122513771057129,24.97739601135254,0.02260357141494751,47.670555114746094,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.3970918655395508,0.8774853944778442,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058279.632,226931000,13,1,3,0,10.0,25.0,10.0,25.0,9.413978576660156,25.49910545349121,-0.49910545349121094,35.0112190246582,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.0216413736343384,0.5860209465026855,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058279.652,226947000,14,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.03609881177544594,-0.004389784298837185,0.040149398148059845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1784058279.666,226965000,15,3,254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,-1.4253249168395996,0.13703157007694244,0.06109035015106201,-0.027841560542583466,0.0,0.0,0.07814884185791016,0.006899392697960138,-1.3642345666885376,0.10919000953435898,9.731851577758789
1784058279.788,227083000,20,1,0,0,10.0,25.0,10.0,25.0,9.258732795715332,25.335613250732422,-0.3356128931045532,33.53231430053711,43.906166076660156,0.0,0.0,0.0,1.0,1.0,0.0,-0.9678994417190552,0.7412664890289307,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058279.840,227103000,21,1,1,0,10.0,25.0,10.0,25.0,9.269330024719238,25.132734298706055,-0.13273358345031738,43.69706726074219,47.669551849365234,0.0,0.0,0.0,1.0,1.0,0.0,1.2832045555114746,0.7306694984436035,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058279.840,227116000,22,1,2,0,10.0,25.0,10.0,25.0,9.12171745300293,24.978116989135742,0.021883845329284668,47.50612258911133,46.83324432373047,0.0,0.0,0.0,1.0,1.0,0.0,-1.391370177268982,0.8782818913459778,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058279.840,227130000,23,1,3,0,10.0,25.0,10.0,25.0,9.413311958312988,25.49930763244629,-0.49930810928344727,35.04159927368164,50.1784782409668,0.0,0.0,0.0,1.0,1.0,0.0,1.022573709487915,0.5866878032684326,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784058279.867,227146000,24,2,255,0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,2.450000047683716,0.0,0.0,0.028035730123519897,-0.004457751289010048,0.040090207010507584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
