host_time_s,time_us,seq,frame_type,leg_id,flags,raw_target_x_cm,raw_target_y_cm,target_x_cm,target_y_cm,actual_x_cm,actual_y_cm,error_y_cm,fy_total_n,fy_up_n,fy_sag_n,swing_unload_n,stance_takeoff_release,stance_entry_ramp,stance_support_ramp,sag_rescue,tau_ff_knee_nm,gait_cmd_vx_mps,gait_cmd_wz_radps,gait_target_stride_cm,gait_target_lift_cm,gait_stride_cm,gait_lift_cm,wheel_leg_base_mps,wheel_leg_turn_mps,roll_err_filt_deg,pitch_err_filt_deg,comp_scale,vibration_scale,support_force_bias_leg0_n,support_force_bias_leg1_n,support_force_bias_leg2_n,support_force_bias_leg3_n
1784020750.900,164136000,241,1,3,0,11.507485389709473,25.0,11.507485389709473,25.0,11.617955207824707,25.936138153076172,-0.9361386299133301,26.537092208862305,47.21324920654297,0.0,0.0,0.0,0.22068871557712555,0.8285514712333679,0.0,0.787034273147583,,,,,,,,,,,,,,,,
1784020750.913,164146000,242,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020750.961,164196000,247,1,0,1,8.489360809326172,24.99413299560547,8.489360809326172,24.99413299560547,11.085800170898438,26.603845596313477,-1.609712839126587,-33.923492431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8310399651527405,,,,,,,,,,,,,,,,
1784020750.983,164206000,248,1,1,1,7.432815074920654,24.894412994384766,7.432815074920654,24.894412994384766,7.302574157714844,26.635690689086914,-1.7412796020507812,-42.63666915893555,0.0,0.0,-5.809868812561035,0.0,0.0,0.0,0.03476809710264206,-1.186924934387207,,,,,,,,,,,,,,,,
1784020750.984,164216000,249,1,2,4,10.343217849731445,25.0,10.343217849731445,25.0,9.129668235778809,26.763078689575195,-1.7630785703659058,53.04399871826172,124.27185821533203,0.0,0.0,0.0,1.0,1.0,0.08326747268438339,-1.430650234222412,,,,,,,,,,,,,,,,
1784020751.002,164226000,250,1,3,0,11.371038436889648,25.0,11.371038436889648,25.0,10.441947937011719,27.087127685546875,-2.087128162384033,33.75273132324219,108.60881042480469,0.0,0.0,0.0,1.0,1.0,0.0,0.9106598496437073,,,,,,,,,,,,,,,,
1784020751.003,164236000,251,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020751.063,164286000,0,1,0,1,8.661155700683594,24.186077117919922,8.661155700683594,24.186077117919922,11.655702590942383,25.231218338012695,-1.0451421737670898,-6.89213752746582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07686421275138855,,,,,,,,,,,,,,,,
1784020751.067,164296000,1,1,1,1,7.6579694747924805,23.904972076416016,7.6579694747924805,23.904972076416016,8.23422622680664,24.97083282470703,-1.0658607482910156,-14.794292449951172,0.0,0.0,-5.5478901863098145,0.0,0.0,0.0,0.0014081181725487113,-0.40937313437461853,,,,,,,,,,,,,,,,
1784020751.078,164306000,2,1,2,4,9.910582542419434,25.0,9.910582542419434,25.0,8.024341583251953,27.726778030395508,-2.726778507232666,37.96881866455078,137.53407287597656,0.0,0.0,0.0,1.0,1.0,0.4558545649051666,-0.8926301598548889,,,,,,,,,,,,,,,,
1784020751.079,164316000,3,1,3,0,10.897490501403809,25.0,10.897490501403809,25.0,9.869467735290527,27.65730857849121,-2.657309055328369,28.227325439453125,112.06842803955078,0.0,0.0,0.0,1.0,1.0,0.0,0.747966468334198,,,,,,,,,,,,,,,,
1784020751.094,164326000,4,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020751.137,164376000,9,1,0,1,9.454780578613281,23.030380249023438,9.454780578613281,23.030380249023438,12.28760814666748,23.687610626220703,-0.6572306156158447,-4.024096488952637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03502912446856499,,,,,,,,,,,,,,,,
1784020751.154,164386000,10,1,1,1,8.520320892333984,22.776315689086914,8.520320892333984,22.776315689086914,8.928812026977539,23.39419174194336,-0.6178766489028931,-7.247176647186279,0.0,0.0,-1.8387738466262817,0.0,0.0,0.0,5.702919952454977e-05,-0.21109387278556824,,,,,,,,,,,,,,,,
1784020751.154,164396000,11,1,2,4,9.157265663146973,25.0,9.157265663146973,25.0,7.406962871551514,28.005290985107422,-3.0052900314331055,34.315338134765625,138.81011962890625,0.0,0.0,0.0,1.0,1.0,0.41785451769828796,-0.7906357645988464,,,,,,,,,,,,,,,,
1784020751.176,164406000,12,1,3,0,10.120351791381836,25.0,10.120351791381836,25.0,9.620590209960938,27.81386375427246,-2.813863754272461,27.024658203125,113.6378402709961,0.0,0.0,0.0,1.0,1.0,0.0,0.7552546262741089,,,,,,,,,,,,,,,,
1784020751.177,164416000,13,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020751.235,164466000,18,1,0,1,10.601340293884277,23.021455764770508,10.601340293884277,23.021455764770508,12.675413131713867,23.149276733398438,-0.1278206706047058,-0.7328777313232422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02409515529870987,,,,,,,,,,,,,,,,
1784020751.239,164476000,19,1,1,1,9.659088134765625,22.972110748291016,9.659088134765625,22.972110748291016,9.836983680725098,22.990114212036133,-0.01800358295440674,0.3444782793521881,0.0,0.0,0.0,0.0,0.0,0.0,2.309698629687773e-06,0.012796103954315186,,,,,,,,,,,,,,,,
1784020751.257,164486000,20,1,2,4,8.32453727722168,25.0,8.32453727722168,25.0,6.695426940917969,28.113061904907227,-3.1130611896514893,31.640380859375,136.97769165039062,0.0,0.0,0.0,1.0,1.0,0.37259799242019653,-0.7130510210990906,,,,,,,,,,,,,,,,
1784020751.258,164496000,21,1,3,0,9.298457145690918,25.0,9.298457145690918,25.0,9.375332832336426,27.86945915222168,-2.869460105895996,24.626686096191406,112.74127197265625,0.0,0.0,0.0,1.0,1.0,0.0,0.7248749136924744,,,,,,,,,,,,,,,,
1784020751.274,164506000,22,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020751.319,164556000,27,1,0,1,11.361357688903809,24.22199249267578,11.361357688903809,24.22199249267578,12.73050308227539,24.18877601623535,0.03321617841720581,-0.32568466663360596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020619040355086327,,,,,,,,,,,,,,,,
1784020751.334,164566000,28,1,1,1,10.345499038696289,24.307086944580078,10.345499038696289,24.307086944580078,10.48835563659668,24.08525848388672,0.22182762622833252,1.5828348398208618,0.0,0.0,0.0,0.0,0.0,0.0,9.354349117529637e-08,0.05112362653017044,,,,,,,,,,,,,,,,
1784020751.339,164576000,29,1,2,4,7.712569236755371,25.0,7.712569236755371,25.0,6.136237144470215,28.102285385131836,-3.1022846698760986,29.65605926513672,133.0509033203125,0.0,0.0,0.0,1.0,1.0,0.35097000002861023,-0.6542612910270691,,,,,,,,,,,,,,,,
1784020751.355,164586000,30,1,3,0,8.724223136901855,25.0,8.724223136901855,25.0,9.116426467895508,27.87010955810547,-2.8701095581054688,22.462745666503906,109.70775604248047,0.0,0.0,0.0,1.0,1.0,0.0,0.6793469786643982,,,,,,,,,,,,,,,,
1784020751.362,164596000,31,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020751.417,164646000,36,1,0,1,11.510711669921875,24.99936866760254,11.510711669921875,24.99936866760254,12.484598159790039,25.39939308166504,-0.4000246524810791,-3.7185263633728027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08805329352617264,,,,,,,,,,,,,,,,
1784020751.417,164656000,37,1,1,0,10.453181266784668,25.0,10.453181266784668,25.0,10.565932273864746,25.31113624572754,-0.31113624572753906,33.3887939453125,42.08296585083008,0.0,0.0,0.0,0.012502249330282211,0.7827504873275757,3.788540148264019e-09,1.0078305006027222,,,,,,,,,,,,,,,,
1784020751.433,164666000,38,1,2,4,7.457812786102295,25.0,7.457812786102295,25.0,6.207071304321289,27.731674194335938,-2.731674909591675,-17.512954711914062,59.36814880371094,0.0,0.0,0.0,1.0,1.0,0.3054670989513397,0.5522803068161011,,,,,,,,,,,,,,,,
1784020751.441,164676000,39,1,3,0,8.505784034729004,25.0,8.505784034729004,25.0,9.177323341369629,27.50778579711914,-2.507784843444824,-10.350849151611328,55.75386428833008,0.0,0.0,0.0,1.0,1.0,0.0,-0.2259509116411209,,,,,,,,,,,,,,,,
1784020751.455,164686000,40,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020751.498,164736000,45,1,0,0,11.460467338562012,25.0,11.460467338562012,25.0,11.818634033203125,26.182270050048828,-1.1822700500488281,69.67131805419922,103.91082000732422,0.0,0.0,0.0,0.8616798520088196,0.9695695638656616,0.0,-2.145627498626709,,,,,,,,,,,,,,,,
1784020751.518,164746000,46,1,1,0,10.384316444396973,25.0,10.384316444396973,25.0,9.946192741394043,26.07203483581543,-1.072034239768982,82.38093566894531,119.92277526855469,0.0,0.0,0.0,0.9422134757041931,0.9872869849205017,1.534370269729024e-10,2.4264466762542725,,,,,,,,,,,,,,,,
1784020751.518,164756000,47,1,2,1,7.433419227600098,24.880321502685547,7.433419227600098,24.880321502685547,7.292695999145508,26.435693740844727,-1.555372714996338,-34.39012145996094,0.0,0.0,-5.156649112701416,0.0,0.0,0.0,0.0366295650601387,0.9574729800224304,,,,,,,,,,,,,,,,
1784020751.538,164766000,48,1,3,1,8.494768142700195,24.903850555419922,8.494768142700195,24.903850555419922,9.895964622497559,26.392959594726562,-1.4891102313995361,-21.585426330566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5281605124473572,,,,,,,,,,,,,,,,
1784020751.539,164776000,49,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020751.599,164826000,54,1,0,0,11.137951850891113,25.0,11.137951850891113,25.0,10.957608222961426,27.448204040527344,-2.4482040405273438,32.303871154785156,110.80913543701172,0.0,0.0,0.0,1.0,1.0,0.0,-0.9448191523551941,,,,,,,,,,,,,,,,
1784020751.625,164836000,55,1,1,4,10.021733283996582,25.0,10.021733283996582,25.0,8.172438621520996,27.762279510498047,-2.7622790336608887,36.46489715576172,136.53102111816406,0.0,0.0,0.0,1.0,1.0,0.4431919455528259,0.8549255132675171,,,,,,,,,,,,,,,,
1784020751.626,164846000,56,1,2,1,7.675148010253906,23.860260009765625,7.675148010253906,23.860260009765625,8.139585494995117,24.823087692260742,-0.9628280997276306,-13.252775192260742,0.0,0.0,-4.684875011444092,0.0,0.0,0.0,0.0014835081528872252,0.3735044300556183,,,,,,,,,,,,,,,,
1784020751.627,164856000,57,1,3,1,8.798547744750977,23.86003303527832,8.798547744750977,23.86003303527832,10.5232515335083,25.01058006286621,-1.1505470275878906,-7.760560035705566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1552737057209015,,,,,,,,,,,,,,,,
1784020751.636,164866000,58,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020751.678,164916000,63,1,0,0,10.464571952819824,25.0,10.464571952819824,25.0,10.804069519042969,27.67195701599121,-2.671957015991211,30.994735717773438,113.27590942382812,0.0,0.0,0.0,1.0,1.0,0.0,-0.9481663703918457,,,,,,,,,,,,,,,,
1784020751.698,164926000,64,1,1,4,9.316534042358398,25.0,9.316534042358398,25.0,7.6449198722839355,28.015172958374023,-3.0151724815368652,33.6055908203125,138.06735229492188,0.0,0.0,0.0,1.0,1.0,0.39527830481529236,0.7839868664741516,,,,,,,,,,,,,,,,
1784020751.698,164936000,65,1,2,1,8.556045532226562,22.718923568725586,8.556045532226562,22.718923568725586,8.853503227233887,23.238950729370117,-0.5200281739234924,-4.912143230438232,0.0,0.0,-0.7802048921585083,0.0,0.0,0.0,6.008251875755377e-05,0.14253628253936768,,,,,,,,,,,,,,,,
1784020751.718,164946000,66,1,3,1,9.74135971069336,22.840747833251953,9.74135971069336,22.840747833251953,11.171937942504883,23.583202362060547,-0.7424548268318176,-4.856685161590576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11130744963884354,,,,,,,,,,,,,,,,
1784020751.719,164956000,67,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020751.781,165006000,72,1,0,0,9.622211456298828,25.0,9.622211456298828,25.0,10.59927749633789,27.748950958251953,-2.7489514350891113,29.305618286132812,113.40977478027344,0.0,0.0,0.0,1.0,1.0,0.0,-0.9431161284446716,,,,,,,,,,,,,,,,
1784020751.782,165016000,73,1,1,4,8.47425651550293,25.0,8.47425651550293,25.0,6.918606281280518,28.145414352416992,-3.1454145908355713,30.648025512695312,136.7104034423828,0.0,0.0,0.0,1.0,1.0,0.3460047245025635,0.6960526704788208,,,,,,,,,,,,,,,,
1784020751.799,165026000,74,1,2,1,9.690938949584961,22.971046447753906,9.690938949584961,22.971046447753906,9.756933212280273,22.929073333740234,0.04197359085083008,0.763886034488678,0.0,0.0,0.0,0.0,0.0,0.0,2.433359895803733e-06,-0.023022040724754333,,,,,,,,,,,,,,,,
1784020751.800,165036000,75,1,3,1,10.855392456054688,23.230819702148438,10.855392456054688,23.230819702148438,11.706365585327148,23.4274845123291,-0.19666552543640137,-0.9023035168647766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011248581111431122,,,,,,,,,,,,,,,,
1784020751.822,165046000,76,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020751.862,165096000,81,1,0,0,8.918266296386719,25.0,8.918266296386719,25.0,10.451504707336426,27.749324798583984,-2.749323844909668,27.37389373779297,111.16161346435547,0.0,0.0,0.0,1.0,1.0,0.0,-0.9241526126861572,,,,,,,,,,,,,,,,
1784020751.882,165106000,82,1,1,4,7.802150249481201,25.0,7.802150249481201,25.0,6.332319259643555,28.1311092376709,-3.1311094760894775,29.445419311523438,132.97962951660156,0.0,0.0,0.0,1.0,1.0,0.31437918543815613,0.6629681587219238,,,,,,,,,,,,,,,,
1784020751.883,165116000,83,1,2,1,10.355901718139648,24.337007522583008,10.355901718139648,24.337007522583008,10.413082122802734,24.026145935058594,0.31086206436157227,2.176393508911133,0.0,0.0,0.0,0.0,0.0,0.0,9.855178717543822e-08,-0.06590912491083145,,,,,,,,,,,,,,,,
1784020751.899,165126000,84,1,3,1,11.444734573364258,24.52242088317871,11.444734573364258,24.52242088317871,12.075373649597168,24.601497650146484,-0.07907748222351074,-0.6133661866188049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031116509344428778,,,,,,,,,,,,,,,,
1784020751.899,165136000,85,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020751.962,165186000,90,1,0,0,8.557345390319824,25.0,8.557345390319824,25.0,10.330470085144043,27.750038146972656,-2.7500391006469727,23.5943603515625,107.35575103759766,0.0,0.0,0.0,1.0,1.0,0.0,-0.8234221339225769,,,,,,,,,,,,,,,,
1784020751.963,165196000,91,1,1,4,7.48134708404541,25.0,7.48134708404541,25.0,6.078372001647949,28.016942977905273,-3.0169427394866943,-31.728313446044922,60.506290435791016,0.0,0.0,0.0,1.0,1.0,0.31417176127433777,-0.9545397162437439,,,,,,,,,,,,,,,,
1784020751.980,165206000,92,1,2,0,10.453126907348633,25.0,10.453126907348633,25.0,10.431113243103027,25.276426315307617,-0.27642548084259033,32.804168701171875,41.631290435791016,0.0,0.0,0.0,0.02336624637246132,0.7851405739784241,3.991378783041455e-09,-0.9804998636245728,,,,,,,,,,,,,,,,
1784020751.980,165216000,93,1,3,0,11.510054588317871,25.0,11.510054588317871,25.0,11.765969276428223,25.75474739074707,-0.7547467947006226,29.946178436279297,45.67964553833008,0.0,0.0,0.0,0.08436837047338486,0.7985610365867615,0.0,0.9012002348899841,,,,,,,,,,,,,,,,
1784020751.993,165226000,94,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020752.045,165276000,99,1,0,0,8.489314079284668,25.0,8.489314079284668,25.0,10.917915344238281,26.787504196166992,-1.7875045537948608,0.027179718017578125,48.78462600708008,0.0,0.0,0.0,1.0,1.0,0.0,-0.17318062484264374,,,,,,,,,,,,,,,,
1784020752.056,165286000,100,1,1,1,7.431790351867676,24.945541381835938,7.431790351867676,24.945541381835938,7.082895278930664,26.91561508178711,-1.9700751304626465,-56.486698150634766,0.0,0.0,-5.084461212158203,0.0,0.0,0.0,0.04892171174287796,-1.5819984674453735,,,,,,,,,,,,,,,,
1784020752.065,165296000,101,1,2,0,10.378317832946777,25.0,10.378317832946777,25.0,9.345656394958496,26.512039184570312,-1.5120387077331543,61.62997817993164,120.50162506103516,0.0,0.0,0.0,0.9595050811767578,0.9910911321640015,1.6165199734352598e-10,-1.7105495929718018,,,,,,,,,,,,,,,,
1784020752.081,165306000,102,1,3,0,11.41213607788086,25.0,11.41213607788086,25.0,10.562746047973633,26.924631118774414,-1.9246309995651245,38.55332946777344,107.8921127319336,0.0,0.0,0.0,0.9966960549354553,0.9992731213569641,0.0,1.0599031448364258,,,,,,,,,,,,,,,,
1784020752.082,165316000,103,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020752.142,165366000,108,1,0,1,8.598546981811523,24.372587203979492,8.598546981811523,24.372587203979492,11.530367851257324,25.445810317993164,-1.073223352432251,-6.833480358123779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07422026246786118,,,,,,,,,,,,,,,,
1784020752.146,165376000,109,1,1,1,7.58303165435791,24.108013153076172,7.58303165435791,24.108013153076172,8.158736228942871,25.213666915893555,-1.1056556701660156,-14.458860397338867,0.0,0.0,-5.5577712059021,0.0,0.0,0.0,0.001981343375518918,-0.38577884435653687,,,,,,,,,,,,,,,,
1784020752.163,165386000,110,1,2,4,10.004094123840332,25.0,10.004094123840332,25.0,8.14506721496582,27.64632797241211,-2.646327018737793,38.36967468261719,136.70103454589844,0.0,0.0,0.0,1.0,1.0,0.4452018439769745,-0.9061675071716309,,,,,,,,,,,,,,,,
1784020752.164,165396000,111,1,3,0,10.99709701538086,25.0,10.99709701538086,25.0,9.966439247131348,27.601102828979492,-2.601101875305176,29.27471923828125,111.6191177368164,0.0,0.0,0.0,1.0,1.0,0.0,0.7805242538452148,,,,,,,,,,,,,,,,
1784020752.179,165406000,112,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020752.219,165456000,117,1,0,1,9.288023948669434,23.17436408996582,9.288023948669434,23.17436408996582,12.142508506774902,23.916589736938477,-0.7422268390655518,-4.9153947830200195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05667499825358391,,,,,,,,,,,,,,,,
1784020752.238,165466000,118,1,1,1,8.34619140625,22.897052764892578,8.34619140625,22.897052764892578,8.794191360473633,23.60446548461914,-0.7074132561683655,-8.916969299316406,0.0,0.0,-2.79819917678833,0.0,0.0,0.0,8.024502312764525e-05,-0.25873059034347534,,,,,,,,,,,,,,,,
1784020752.238,165476000,119,1,2,4,9.290274620056152,25.0,9.290274620056152,25.0,7.550329685211182,27.964740753173828,-2.9647409915924072,35.200439453125,138.84072875976562,0.0,0.0,0.0,1.0,1.0,0.42579230666160583,-0.8209852576255798,,,,,,,,,,,,,,,,
1784020752.260,165486000,120,1,3,0,10.254993438720703,25.0,10.254993438720703,25.0,9.694758415222168,27.80185317993164,-2.8018534183502197,27.12970733642578,113.5489501953125,0.0,0.0,0.0,1.0,1.0,0.0,0.7538715600967407,,,,,,,,,,,,,,,,
1784020752.261,165496000,121,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020752.318,165546000,126,1,0,1,10.427306175231934,22.914920806884766,10.427306175231934,22.914920806884766,12.600088119506836,23.116943359375,-0.2020224928855896,-1.265815258026123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01109605934470892,,,,,,,,,,,,,,,,
1784020752.318,165556000,127,1,1,1,9.492666244506836,22.831083297729492,9.492666244506836,22.831083297729492,9.700329780578613,22.934162139892578,-0.10308027267456055,-0.33072608709335327,0.0,0.0,0.0,0.0,0.0,0.0,3.249946985306451e-06,-0.006951170042157173,,,,,,,,,,,,,,,,
1784020752.334,165566000,128,1,2,4,8.448762893676758,25.0,8.448762893676758,25.0,6.805282115936279,28.105480194091797,-3.1054794788360596,31.85102081298828,137.40423583984375,0.0,0.0,0.0,1.0,1.0,0.37719452381134033,-0.7186657786369324,,,,,,,,,,,,,,,,
1784020752.338,165576000,129,1,3,0,9.418635368347168,25.0,9.418635368347168,25.0,9.439898490905762,27.865331649780273,-2.8653323650360107,25.261474609375,113.04545593261719,0.0,0.0,0.0,1.0,1.0,0.0,0.7414008975028992,,,,,,,,,,,,,,,,
1784020752.361,165586000,130,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020752.401,165636000,135,1,0,1,11.286935806274414,24.011362075805664,11.286935806274414,24.011362075805664,12.718215942382812,23.965612411499023,0.045749545097351074,0.07240962982177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03422323241829872,,,,,,,,,,,,,,,,
1784020752.421,165646000,136,1,1,1,10.283387184143066,24.087505340576172,10.283387184143066,24.087505340576172,10.424847602844238,23.864360809326172,0.22314339876174927,1.6609338521957397,0.0,0.0,0.0,0.0,0.0,0.0,1.3162380696485343e-07,0.05318354442715645,,,,,,,,,,,,,,,,
1784020752.421,165656000,137,1,2,4,7.786333084106445,25.0,7.786333084106445,25.0,6.204296112060547,28.11043930053711,-3.110438585281372,30.02190399169922,133.8042449951172,0.0,0.0,0.0,1.0,1.0,0.35414576530456543,-0.6650978922843933,,,,,,,,,,,,,,,,
1784020752.442,165666000,138,1,3,0,8.79118824005127,25.0,8.79118824005127,25.0,9.136428833007812,27.882539749145508,-2.882540225982666,22.44684600830078,110.29340362548828,0.0,0.0,0.0,1.0,1.0,0.0,0.6748996376991272,,,,,,,,,,,,,,,,
1784020752.443,165676000,139,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020752.495,165726000,144,1,0,1,11.509757041931152,24.970788955688477,11.509757041931152,24.970788955688477,12.512640953063965,25.28056526184082,-0.30977725982666016,-3.0377190113067627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06757375597953796,,,,,,,,,,,,,,,,
1784020752.498,165736000,145,1,1,1,10.45315170288086,24.995241165161133,10.45315170288086,24.995241165161133,10.667169570922852,25.111085891723633,-0.11584460735321045,-1.618113398551941,0.0,0.0,0.0,0.0,0.0,0.0,5.330802466119167e-09,-0.04217911139130592,,,,,,,,,,,,,,,,
1784020752.525,165746000,146,1,2,4,7.476733207702637,25.0,7.476733207702637,25.0,6.005486965179443,27.96296501159668,-2.9629647731781006,-30.59378433227539,60.20608901977539,0.0,0.0,0.0,1.0,1.0,0.34038129448890686,0.9304800033569336,,,,,,,,,,,,,,,,
1784020752.525,165756000,147,1,3,0,8.520302772521973,25.0,8.520302772521973,25.0,9.055039405822754,27.692127227783203,-2.692127227783203,-18.238338470458984,55.75386428833008,0.0,0.0,0.0,1.0,1.0,0.0,-0.4586920440196991,,,,,,,,,,,,,,,,
1784020752.540,165766000,148,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020752.583,165816000,153,1,0,0,11.480934143066406,25.0,11.480934143066406,25.0,11.797553062438965,26.213037490844727,-1.2130379676818848,15.011579513549805,45.632083892822266,0.0,0.0,0.0,0.7062650918960571,0.9353783130645752,0.0,-0.46937236189842224,,,,,,,,,,,,,,,,
1784020752.603,165826000,154,1,1,0,10.409818649291992,25.0,10.409818649291992,25.0,9.814723014831543,26.219160079956055,-1.2191593647003174,15.19662857055664,50.86109161376953,0.0,0.0,0.0,0.8193464875221252,0.9602562189102173,2.158990625167334e-10,0.3999825417995453,,,,,,,,,,,,,,,,
1784020752.604,165836000,155,1,2,5,7.43182373046875,24.938968658447266,7.43182373046875,24.938968658447266,7.067709445953369,26.7674560546875,-1.8284887075424194,-47.268314361572266,0.0,0.0,-4.934542655944824,0.0,0.0,0.0,0.06319142878055573,1.3190113306045532,,,,,,,,,,,,,,,,
1784020752.620,165846000,156,1,3,1,8.490078926086426,24.971750259399414,8.490078926086426,24.971750259399414,9.701744079589844,26.6789493560791,-1.707199215888977,-32.90109634399414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.865847647190094,,,,,,,,,,,,,,,,
1784020752.621,165856000,157,2,255,0,,,,,,,,,,,,,,,,,0.20000000298023224,0.0,3.0214285850524902,2.4571428298950195,3.0214285850524902,2.4571428298950195,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784020752.681,165906000,162,1,0,0,11.213907241821289,25.0,11.213907241821289,25.0,11.049822807312012,27.307886123657227,-2.3078858852386475,32.585487365722656,110.25262451171875,0.0,0.0,0.0,1.0,1.0,0.0,-0.9494861364364624,,,,,,,,,,,,,,,,
